index,Scope,Level 1,Activity,Type,Last level,UOM,GHG/Unit,GHG Conversion Factor,Size
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,tonne.km,kg CO2e of CO2 per unit,0.24908,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,km,kg CO2e of CO2 per unit,1.11032,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,miles,kg CO2e of CO2 per unit,1.78689,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.26633,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e of CO2 per unit,0.95316,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,miles,kg CO2e of CO2 per unit,1.53396,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e of CO2 per unit,0.1464,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e of CO2 per unit,0.89182,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e of CO2 per unit,1.43524,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e of CO2 per unit,0.10956,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e of CO2 per unit,0.97797,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e of CO2 per unit,1.57389,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.11029,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e of CO2 per unit,0.9747,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,miles,kg CO2e of CO2 per unit,1.56863,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.14129,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e of CO2 per unit,0.96624,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,miles,kg CO2e of CO2 per unit,1.55502,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,kg CO2e of CH4 per unit,0.0001,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,kg CO2e of CH4 per unit,0.00011,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,kg CO2e of CH4 per unit,0.00018,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,kg CO2e of CH4 per unit,6e-05,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,kg CO2e of CH4 per unit,0.00013,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,kg CO2e of CH4 per unit,0.00022,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,tonne.km,kg CO2e of CH4 per unit,4e-05,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,km,kg CO2e of CH4 per unit,0.00022,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,miles,kg CO2e of CH4 per unit,0.00037,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,tonne.km,kg CO2e of CH4 per unit,6e-05,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e of CH4 per unit,0.00019,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,miles,kg CO2e of CH4 per unit,0.0003,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e of CH4 per unit,0.00012,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e of CH4 per unit,0.00019,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e of CH4 per unit,0.00015,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e of CH4 per unit,0.00015,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e of CH4 per unit,0.00016,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,miles,kg CO2e of CH4 per unit,0.00026,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,kg CO2e of N2O per unit,0.00495,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,kg CO2e of N2O per unit,0.00532,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,kg CO2e of N2O per unit,0.00855,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,kg CO2e of N2O per unit,0.00255,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,kg CO2e of N2O per unit,0.00648,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,kg CO2e of N2O per unit,0.01043,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,tonne.km,kg CO2e of N2O per unit,0.00232,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,km,kg CO2e of N2O per unit,0.01059,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,miles,kg CO2e of N2O per unit,0.01704,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00249,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e of N2O per unit,0.00888,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,miles,kg CO2e of N2O per unit,0.01429,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e of N2O per unit,0.0019,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e of N2O per unit,0.01209,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e of N2O per unit,0.01944,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e of N2O per unit,0.00158,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e of N2O per unit,0.01438,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e of N2O per unit,0.02314,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00159,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e of N2O per unit,0.01428,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,miles,kg CO2e of N2O per unit,0.02299,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00178,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e of N2O per unit,0.01195,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,miles,kg CO2e of N2O per unit,0.01923,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,kg CO2e,0.29508,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,kg CO2e,0.64397,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,kg CO2e,1.03637,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,kg CO2e,0.17689,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,kg CO2e,0.84101,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,kg CO2e,1.35348,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,tonne.km,kg CO2e,0.14814,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,km,kg CO2e,1.321,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,miles,kg CO2e,2.12594,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,tonne.km,kg CO2e,0.15669,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e,1.11603,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,miles,kg CO2e,1.79606,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e,0.0888,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e,1.08239,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e,1.74192,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e,0.06928,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e,1.23699,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e,1.99073,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,tonne.km,kg CO2e,0.06966,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e,1.23112,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,miles,kg CO2e,1.98128,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e,0.08701,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e,1.18495,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,miles,kg CO2e,1.90699,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,kg CO2e of CO2 per unit,0.29254,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,kg CO2e of CO2 per unit,0.63854,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,kg CO2e of CO2 per unit,1.02764,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,kg CO2e of CO2 per unit,0.17559,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,kg CO2e of CO2 per unit,0.83439,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,kg CO2e of CO2 per unit,1.34282,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,tonne.km,kg CO2e of CO2 per unit,0.14696,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,km,kg CO2e of CO2 per unit,1.31018,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,miles,kg CO2e of CO2 per unit,2.10853,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.15542,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e of CO2 per unit,1.10696,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,miles,kg CO2e of CO2 per unit,1.78147,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e of CO2 per unit,0.08784,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e of CO2 per unit,1.07018,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e of CO2 per unit,1.72229,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e of CO2 per unit,0.06848,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e of CO2 per unit,1.22247,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e of CO2 per unit,1.96737,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.06886,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e of CO2 per unit,1.21669,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,miles,kg CO2e of CO2 per unit,1.95807,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.08611,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e of CO2 per unit,1.17284,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,miles,kg CO2e of CO2 per unit,1.88751,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,kg CO2e of CH4 per unit,6e-05,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,kg CO2e of CH4 per unit,0.00011,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,kg CO2e of CH4 per unit,0.00018,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,kg CO2e of CH4 per unit,0.00013,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,kg CO2e of CH4 per unit,0.00022,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,km,kg CO2e of CH4 per unit,0.00022,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,miles,kg CO2e of CH4 per unit,0.00037,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e of CH4 per unit,0.00019,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,miles,kg CO2e of CH4 per unit,0.0003,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e of CH4 per unit,0.00012,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e of CH4 per unit,0.00019,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e of CH4 per unit,0.00015,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e of CH4 per unit,0.00015,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e of CH4 per unit,0.00016,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,miles,kg CO2e of CH4 per unit,0.00026,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,kg CO2e of N2O per unit,0.00248,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,kg CO2e of N2O per unit,0.00532,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,kg CO2e of N2O per unit,0.00855,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,kg CO2e of N2O per unit,0.00128,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,kg CO2e of N2O per unit,0.00648,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,kg CO2e of N2O per unit,0.01043,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,tonne.km,kg CO2e of N2O per unit,0.00116,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,km,kg CO2e of N2O per unit,0.01059,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,miles,kg CO2e of N2O per unit,0.01704,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00124,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e of N2O per unit,0.00888,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,100% Laden,miles,kg CO2e of N2O per unit,0.01429,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e of N2O per unit,0.00095,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e of N2O per unit,0.01209,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e of N2O per unit,0.01944,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e of N2O per unit,0.00079,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e of N2O per unit,0.01438,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e of N2O per unit,0.02314,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00079,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e of N2O per unit,0.01428,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,100% Laden,miles,kg CO2e of N2O per unit,0.02299,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00089,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e of N2O per unit,0.01195,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,100% Laden,miles,kg CO2e of N2O per unit,0.01923,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e,0.62837,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e,0.59005,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e,0.94959,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e,0.43306,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e,0.72049,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e,1.15952,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e,0.20416,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e,1.18083,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e,1.90036,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,tonne.km,kg CO2e,0.23514,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e,0.99739,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,miles,kg CO2e,1.60513,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e,0.14611,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e,0.90759,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e,1.46061,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e,0.08908,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e,1.08051,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,miles,kg CO2e,1.7389,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,tonne.km,kg CO2e,0.0902,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e,1.07395,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,miles,kg CO2e,1.72834,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,tonne.km,kg CO2e,0.11894,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e,1.04323,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,miles,kg CO2e,1.67891,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.62288,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of CO2 per unit,0.58462,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of CO2 per unit,0.94086,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.42923,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of CO2 per unit,0.71387,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of CO2 per unit,1.14886,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.20211,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of CO2 per unit,1.17001,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of CO2 per unit,1.88295,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,tonne.km,kg CO2e of CO2 per unit,0.2328,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e of CO2 per unit,0.98832,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,miles,kg CO2e of CO2 per unit,1.59054,
